evaluation_version,universe_source,universe_label,horizon,sample_count,valid_count,avg_open_buy_return,median_open_buy_return,win_rate,avg_excess_return,avg_net_return,cost_bps_one_way
v4,jpx_liquidity,JPX流動性,1d,100,100,-0.003237742293321321,-0.0035159520906045127,0.45,,-0.00523027004647697,10
v4,jpx_liquidity,JPX流動性,3d,100,100,0.036293244055402525,0.02634369309948137,0.78,,0.03422169386053577,10
v4,jpx_liquidity,JPX流動性,5d,100,100,0.05292986635418429,0.041385482221648284,0.8,,0.05082505955134229,10
v4,jpx_liquidity,JPX流動性,10d,100,0,,,,,,10
v4,yahoo,Yahooランキング,1d,100,100,-0.006279601058521652,-0.005865601046527724,0.37,,-0.008266048136005663,10
v4,yahoo,Yahooランキング,3d,100,100,0.03269664261866206,0.01859026404357933,0.67,,0.03063228203006734,10
v4,yahoo,Yahooランキング,5d,100,100,0.058593379626309595,0.04071834992887624,0.7,,0.056477251460436625,10
v4,yahoo,Yahooランキング,10d,100,0,,,,,,10
v5,jpx_liquidity,JPX流動性,1d,100,100,0.011343672810443604,0.011026180458158064,0.67,,0.009321996808495527,10
v5,jpx_liquidity,JPX流動性,3d,100,100,0.03887107909101429,0.032597456476004094,0.74,,0.03679437580391137,10
v5,jpx_liquidity,JPX流動性,5d,100,100,-0.017576972922073962,-0.025129573986016673,0.31,,-0.019540836553202736,10
v5,jpx_liquidity,JPX流動性,10d,100,0,,,,,,10
v5,yahoo,Yahooランキング,1d,100,100,0.007677485641730713,0.002439941035289772,0.53,,0.00566313834793289,10
v5,yahoo,Yahooランキング,3d,100,100,0.028352739427521922,0.01614404224131394,0.66,,0.026297062301406316,10
v5,yahoo,Yahooランキング,5d,100,100,-0.023700314432930046,-0.027664381188891363,0.31,,-0.02565193750437862,10
v5,yahoo,Yahooランキング,10d,100,0,,,,,,10
v7,jpx_liquidity,JPX流動性,1d,700,600,-0.012604491391801394,-0.011994029958101782,0.3433333333333333,,-0.014578295013509178,10
v7,jpx_liquidity,JPX流動性,3d,700,400,-0.023850837454051615,-0.025019208433842532,0.285,,-0.025802159629980972,10
v7,jpx_liquidity,JPX流動性,5d,700,200,-0.021698946622226618,-0.025072743910549644,0.33,,-0.02365457042792878,10
v7,jpx_liquidity,JPX流動性,10d,700,0,,,,,,10
v7,yahoo,Yahooランキング,1d,700,600,-0.011851241315537091,-0.010616449077987533,0.335,,-0.013826550684147329,10
v7,yahoo,Yahooランキング,3d,700,399,-0.0240906565602827,-0.023762376237623783,0.2807017543859649,,-0.026041499337818692,10
v7,yahoo,Yahooランキング,5d,700,200,-0.023667994519577,-0.026499621155793518,0.275,,-0.02561968219853237,10
v7,yahoo,Yahooランキング,10d,700,0,,,,,,10
